season,weekend,time_of_day,dew_point,GPS_KMH_MEAN,GPS_KMH_MAX,GPS_KMH_MIN,GPS_DIR_MEAN,GPS_DIR_MAX,GPS_DIR_MIN,GPS_ALT_MEAN,GPS_ALT_MAX,GPS_ALT_MIN,BM_H_MEAN,BM_H_MAX,BM_H_MIN,BM_P_MEAN,BM_P_MAX,BM_P_MIN,BM_T_MEAN,BM_T_MAX,BM_T_MIN,DS_T_MEAN,DS_T_MAX,DS_T_MIN,PM10_MAX,PM10_MIN,NUM_MEASUREMENTS,PM10_MEAN,PM10_ARPA
spring,weekday,morning,9.125504255015093,11.617777777777778,20.59,0.09,131.59,256.36,65.13,23.72222222222222,37.7,1.3,38.50888888888889,40.68,36.32,1009.4011111111112,1010.11,1008.65,24.134444444444444,24.8,23.41,20.243333333333332,20.88,19.87,9.1,1.5,9,4.333333333333333,14.6
spring,weekday,morning,8.870139718404463,12.258,28.34,0.07,141.88,253.56,59.51,28.02,33.0,21.9,36.828,37.06,36.64,1009.6880000000001,1010.13,1009.08,24.592000000000002,24.76,24.34,19.936,20.37,19.37,5.0,1.2,5,2.34,8.0
spring,weekday,afternoon,9.32165700476952,14.485555555555557,26.39,0.06,192.7811111111111,258.29,68.76,35.86666666666667,58.0,24.4,37.91222222222222,38.82,37.43,1009.9455555555555,1010.7,1009.16,24.615555555555556,24.77,24.36,19.547777777777778,20.12,19.19,21.1,0.8,9,6.7444444444444445,11.38
spring,weekday,afternoon,9.573588759453356,11.324,24.59,0.0,126.13,245.31,67.46,37.88,49.9,20.0,36.719,37.36,36.02,1010.6940000000001,1011.25,1009.65,25.436,25.79,25.1,20.624000000000002,21.37,20.12,7.4,1.3,10,4.5600000000000005,7.18
spring,weekday,afternoon,9.12838986456082,16.274285714285714,33.87,0.04,173.9257142857143,261.99,56.6,43.271428571428565,54.1,33.5,36.83571428571429,37.43,36.1,1011.09,1011.52,1010.77,24.88,25.02,24.77,20.321428571428573,21.06,19.31,2.9,0.7,7,1.5285714285714285,7.47
spring,weekday,afternoon,8.506601784501626,14.713333333333331,29.48,0.0,162.40333333333334,258.11,60.55,35.93333333333333,51.9,26.8,35.36555555555556,36.56,34.72,1011.0799999999999,1011.72,1010.42,24.858888888888888,25.19,24.32,19.735555555555557,20.94,19.19,7.8,1.0,9,4.144444444444444,7.78
spring,weekday,afternoon,7.782672912910292,12.376999999999999,26.93,0.04,109.49600000000001,264.24,61.67,27.49,38.3,21.9,35.555,36.27,34.94,1011.5139999999999,1011.95,1010.64,23.949,24.28,23.67,18.386,18.69,18.0,8.7,0.7,10,3.34,7.25
spring,weekday,afternoon,7.720120393946912,11.3875,21.09,0.22,206.04250000000002,256.04,68.31,32.825,38.8,17.9,38.2,38.52,38.06,1011.5175,1012.64,1010.92,22.69,22.72,22.67,17.125,17.56,16.94,9.2,2.3,4,4.175,8.45
spring,weekday,evening,8.068887639812594,20.636000000000003,30.58,0.24,184.214,258.12,75.59,25.78,31.0,19.3,40.62,40.69,40.39,1011.9860000000001,1013.08,1011.19,22.07,22.26,21.84,16.526,16.94,16.0,22.0,1.3,5,11.6,5.72
spring,weekday,evening,7.426189547357139,16.666666666666668,30.39,0.0,70.65333333333334,71.48,70.12,9.966666666666667,11.9,8.7,40.03666666666667,40.07,40.02,1013.69,1013.86,1013.52,21.59,21.59,21.59,16.31,16.31,16.31,16.8,1.6,3,8.566666666666666,6.42
spring,weekday,evening,7.136631615859759,13.67,27.45,0.26,255.67,267.41,247.14,17.266666666666666,19.0,16.3,40.473333333333336,40.49,40.46,1012.57,1012.86,1012.25,21.09,21.09,21.09,15.563333333333333,15.63,15.5,8.5,4.6,3,6.933333333333333,5.63
spring,weekday,evening,6.2431257275272145,17.71,27.93,0.0,119.73750000000001,242.96,67.53,23.775,33.1,18.4,37.93,38.0,37.72,1013.9449999999999,1014.43,1012.87,21.1475,21.3,20.69,15.809999999999999,16.12,15.0,3.8,0.7,4,1.9,3.62
spring,weekday,night,4.4856053812638965,28.89,28.89,28.89,74.64,74.64,74.64,34.9,34.9,34.9,48.46,48.46,48.46,1015.03,1015.03,1015.03,15.3,15.3,15.3,14.69,14.69,14.69,14.4,14.4,1,14.4,6.11
spring,weekday,night,5.279887961100453,12.199999999999998,28.08,0.04,160.99166666666667,255.64,65.17,48.333333333333336,53.6,41.9,41.36666666666667,42.98,39.77,1014.3649999999999,1015.02,1013.6,18.671666666666667,19.4,17.94,16.01,16.69,15.31,18.0,1.1,6,5.483333333333333,4.94
spring,weekday,morning,5.557439800274784,12.63846153846154,33.26,0.0,215.77384615384614,278.14,64.53,37.12307692307692,48.4,26.5,35.90846153846154,37.65,34.7,1014.7515384615385,1015.61,1013.91,21.267692307692307,21.96,20.34,17.264615384615386,17.81,16.69,14.0,1.3,13,4.007692307692308,5.72
spring,weekday,night,10.0437496647349,8.573333333333332,19.98,0.41,113.54666666666667,195.46,69.99,36.13333333333333,37.3,35.0,38.983333333333334,38.99,38.97,1015.98,1016.13,1015.76,24.959999999999997,24.99,24.9,23.44,23.44,23.44,11.4,9.9,3,10.533333333333333,9.31
spring,weekday,morning,10.38678145075242,17.256666666666664,18.8,16.32,250.44333333333336,256.5,244.62,33.266666666666666,36.5,31.2,38.26,38.29,38.23,1015.8233333333333,1015.93,1015.66,25.66,25.67,25.65,23.833333333333332,23.94,23.75,9.7,8.8,3,9.266666666666667,29.39
spring,weekday,morning,14.264126512602164,13.3575,23.84,0.2,176.645,324.33,68.26,38.7125,66.2,28.7,27.259999999999998,28.22,26.32,1016.4275,1016.85,1016.13,36.05375,37.07,35.12,30.8825,31.94,29.81,11.4,8.1,8,9.6625,8.81
spring,weekday,morning,13.575899443290222,20.355,39.34,0.41,167.8575,264.07,70.76,28.975,37.6,20.1,33.385000000000005,33.99,32.78,1016.415,1016.85,1015.99,31.627499999999998,32.19,31.08,26.295,26.44,26.12,10.6,8.7,4,9.475,15.18
spring,weekend,night,8.985901963563325,14.9,29.02,0.78,123.86999999999999,174.64,73.1,32.75,36.3,29.2,41.989999999999995,42.0,41.98,1019.2049999999999,1019.29,1019.12,22.545,22.56,22.53,19.905,19.94,19.87,9.7,9.7,2,9.7,16.64
spring,weekend,night,10.152945778902957,21.418,29.32,14.02,181.002,258.96,72.6,37.480000000000004,46.7,24.7,39.788,40.76,38.36,1018.47,1019.37,1017.7,24.740000000000002,25.21,24.42,20.562,20.94,20.31,10.3,7.8,5,9.1,13.94
spring,weekend,morning,10.297693972066506,17.443,29.3,0.02,216.73600000000002,344.52,68.24,22.31,32.1,13.2,35.577,37.41,34.21,1018.257,1019.26,1017.33,26.79,27.72,25.99,22.279999999999998,23.31,21.5,14.9,8.5,10,10.67,23.47
spring,weekday,night,7.176841059443932,22.308,31.98,0.22,180.622,264.45,71.82,35.5,46.5,29.4,34.906,36.24,34.0,1014.124,1015.06,1013.3,23.568,23.92,23.04,20.652,21.0,20.44,8.1,4.1,5,5.9399999999999995,15.89
spring,weekday,night,7.126818340626911,19.665,27.65,0.0,229.7425,331.51,74.44,42.4,47.9,30.8,32.79,32.81,32.75,1014.0475,1014.96,1013.45,24.552500000000002,24.56,24.55,20.2175,20.81,20.0,6.9,4.2,4,5.525,12.05
spring,weekday,night,7.584575600172729,15.26625,27.24,0.09,161.60375,257.68,64.04,35.775,47.8,30.1,32.3875,32.65,31.91,1014.715,1015.45,1013.9,25.283749999999998,25.61,25.06,21.35875,22.25,20.69,7.2,4.6,8,5.775,13.92
spring,weekday,morning,7.925149474185453,13.171666666666667,25.08,0.06,192.8116666666667,259.1,61.86,20.433333333333334,31.3,2.0,31.665000000000003,32.05,30.94,1014.7666666666668,1015.06,1014.41,26.055000000000003,26.33,25.92,21.17833333333333,21.81,20.81,7.6,5.1,6,6.166666666666667,8.43
spring,weekday,morning,8.342182996880883,9.224,26.41,0.09,189.823,265.4,63.86,26.160000000000004,31.3,19.7,31.194,31.88,30.41,1014.7719999999999,1015.52,1014.29,26.788999999999998,27.34,26.07,22.924,23.56,21.94,7.5,5.0,10,6.01,14.63
spring,weekday,morning,9.074627294614519,16.304285714285715,27.82,0.07,125.85714285714286,259.3,72.13,13.299999999999999,27.3,5.8,30.41857142857143,31.51,29.63,1015.2114285714287,1015.98,1014.09,28.064285714285713,28.27,27.93,23.437142857142856,24.12,22.81,9.9,5.1,7,6.442857142857143,9.88
spring,weekday,morning,10.589010685392605,14.125714285714285,30.54,0.02,146.96857142857144,255.33,56.74,28.52857142857143,32.2,24.4,32.72571428571429,33.02,32.5,1015.22,1015.61,1014.81,28.55142857142857,28.68,28.38,23.49285714285714,23.69,23.38,11.0,6.4,7,8.214285714285714,22.85
spring,weekday,morning,10.810545819540279,9.371818181818183,23.0,0.06,182.58818181818182,273.8,47.13,40.43636363636364,58.6,18.3,33.89909090909091,34.81,33.53,1015.3254545454546,1015.65,1014.88,28.19909090909091,28.52,27.8,23.328181818181818,23.75,22.94,9.6,5.5,11,7.327272727272727,26.95
spring,weekday,morning,11.173474091516045,11.785714285714286,21.96,0.11,145.54714285714286,257.86,54.57,20.071428571428573,34.3,16.0,34.16857142857143,34.56,33.89,1015.2742857142857,1015.78,1014.62,28.47714285714286,28.77,28.24,23.66714285714286,23.81,23.56,13.3,6.7,7,9.0,25.3
spring,weekday,afternoon,11.338123412221059,15.464285714285714,28.24,0.09,149.51857142857145,256.38,63.82,17.285714285714285,19.4,14.6,36.565714285714286,36.65,36.48,1015.6357142857142,1016.49,1014.52,27.50142857142857,27.57,27.41,22.34714285714286,22.81,21.75,10.8,6.6,7,8.128571428571428,15.57
spring,weekday,afternoon,11.594514065268417,14.113636363636363,28.65,0.02,215.37636363636364,256.81,74.08,34.5,41.9,30.8,37.22181818181818,37.73,36.76,1014.9327272727273,1015.98,1014.25,27.487272727272728,27.64,27.3,22.566363636363636,23.25,21.62,10.0,6.4,11,8.281818181818183,10.81
spring,weekday,afternoon,12.412155189183075,12.569166666666666,30.54,0.0,146.26416666666668,258.04,61.56,36.44166666666667,44.6,28.9,35.35166666666667,36.27,34.24,1014.8075,1015.64,1014.14,29.3,30.15,28.35,25.988333333333333,26.94,25.25,10.8,5.2,12,7.783333333333334,23.38
spring,weekday,afternoon,12.162971846830354,13.848571428571429,32.78,0.37,213.12999999999997,328.28,73.97,32.84285714285714,40.7,25.0,33.77,33.97,33.31,1014.2357142857143,1014.62,1013.93,29.81,30.08,29.69,25.41857142857143,25.75,24.75,12.5,5.7,7,7.371428571428572,14.74
spring,weekday,afternoon,11.934415706308872,9.668461538461539,22.95,0.0,191.24384615384616,258.26,68.13,29.107692307692307,35.4,19.8,33.82153846153846,34.34,33.35,1014.1761538461537,1014.65,1013.48,29.522307692307695,29.75,29.17,24.63076923076923,25.19,24.19,14.1,5.8,13,8.753846153846153,20.33
spring,weekday,afternoon,11.511644387499448,18.308,38.84,0.06,142.512,251.6,64.2,28.4,31.1,27.1,33.738,33.77,33.71,1014.616,1015.13,1014.01,29.082,29.16,29.03,23.3,23.44,23.12,8.0,5.5,5,6.92,13.31
spring,weekday,evening,11.511980165786433,17.12333333333333,28.15,0.2,160.22166666666666,258.33,61.75,30.400000000000002,34.2,26.8,34.910000000000004,35.63,34.18,1014.465,1015.06,1013.79,28.493333333333336,28.62,28.36,22.424999999999997,22.56,22.25,13.8,6.8,6,10.366666666666667,10.81
spring,weekday,evening,11.547779477750142,4.11,7.57,0.65,127.42500000000001,253.55,1.3,27.4,30.5,24.3,38.205,38.21,38.2,1013.6500000000001,1013.82,1013.48,26.990000000000002,27.0,26.98,21.28,21.31,21.25,9.5,8.8,2,9.15,25.49
spring,weekday,evening,11.186331873907083,10.638333333333334,31.67,0.06,157.23333333333332,247.89,66.51,26.916666666666668,32.5,20.5,39.01,39.6,38.42,1014.9766666666668,1015.44,1014.33,26.23,26.54,25.92,21.136666666666667,21.44,20.88,16.3,7.5,6,12.1,37.56
spring,weekday,evening,11.609954023430454,19.23,35.15,0.37,67.52,72.1,61.76,25.7,28.0,23.2,39.18333333333333,39.21,39.15,1015.6833333333334,1015.95,1015.4,26.63,26.63,26.63,22.02,22.06,22.0,18.2,10.1,3,15.300000000000002,20.32
spring,weekday,evening,11.511847365499941,12.37,24.65,0.09,304.5,348.46,260.54,35.25,36.5,34.0,39.894999999999996,39.91,39.88,1014.5550000000001,1014.67,1014.44,26.215,26.22,26.21,20.47,20.5,20.44,10.0,8.4,2,9.2,13.8
summer,weekday,night,11.421597923519226,27.39,27.39,27.39,74.12,74.12,74.12,31.9,31.9,31.9,59.24,59.24,59.24,1014.63,1014.63,1014.63,19.59,19.59,19.59,20.31,20.31,20.31,11.1,11.1,1,11.1,16.01
summer,weekday,night,12.563440215504833,10.228333333333333,23.37,0.11,153.91,258.02,55.63,30.8,48.0,14.0,48.51333333333333,50.6,46.45,1013.93,1014.46,1013.32,24.093333333333334,24.95,23.24,21.738333333333333,22.44,21.12,13.4,8.1,6,10.266666666666667,11.7
summer,weekday,morning,13.141181209933148,8.983076923076924,19.63,0.0,210.69153846153847,256.72,60.31,25.138461538461538,31.9,17.3,41.96076923076923,44.12,39.39,1013.6084615384615,1014.4,1012.82,27.175384615384612,28.42,26.11,23.63769230769231,24.94,22.37,13.6,6.9,13,9.423076923076923,24.57
summer,weekend,night,12.519058897222916,29.0,29.0,29.0,72.53,72.53,72.53,45.1,45.1,45.1,50.1,50.1,50.1,1012.42,1012.42,1012.42,23.51,23.51,23.51,20.56,20.56,20.56,5.0,5.0,1,5.0,5.22
summer,weekend,night,13.035293075728053,15.711000000000002,31.28,0.02,141.39600000000002,249.7,47.05,35.83,47.7,11.8,46.094,47.36,44.87,1012.1200000000001,1012.9,1011.1,25.467,26.16,24.84,21.346,22.13,20.75,19.6,4.7,10,10.540000000000001,5.41
summer,weekend,morning,13.496381840021641,17.168,29.0,0.06,140.836,256.93,53.07,21.14,24.5,17.9,42.566,43.79,41.72,1012.472,1013.16,1011.53,27.326,27.73,26.73,23.003999999999998,23.38,22.44,14.0,6.7,5,8.459999999999999,6.15
summer,weekend,morning,13.482284241843804,9.57375,28.0,0.06,163.5725,260.12,65.31,34.8625,39.0,30.4,40.54,41.61,39.44,1012.52375,1013.14,1011.78,28.145,28.56,27.73,24.39,24.75,24.0,26.8,6.1,8,11.8,5.31
summer,weekend,morning,13.605041556599112,17.704444444444444,29.69,2.52,212.17,261.23,68.29,34.266666666666666,41.9,26.5,36.29,37.38,34.74,1012.6322222222223,1013.53,1011.87,30.19888888888889,31.27,29.48,26.05,27.44,25.12,12.9,5.6,9,8.755555555555555,5.67
summer,weekend,morning,13.837058507335879,10.681000000000001,25.22,0.02,124.785,267.46,60.08,33.12,42.2,25.8,33.031,33.37,32.52,1013.461,1014.15,1012.63,32.115,32.34,32.01,27.199,27.31,27.0,21.1,6.4,10,11.41,5.92
summer,weekend,morning,13.958238094878812,15.006,30.89,0.06,108.04,249.71,70.38,69.28,77.8,45.8,31.968,33.15,31.61,1013.7959999999999,1014.15,1013.1,32.834,33.05,32.02,28.774,29.19,27.5,8.0,6.2,5,7.220000000000001,4.98
summer,weekend,morning,14.023209380815103,16.10875,31.45,0.0,179.34125,253.86,69.16,38.7,73.8,21.5,30.416249999999998,31.1,30.08,1013.2225,1014.32,1012.15,33.79625,33.99,33.31,29.32,30.12,28.31,13.4,6.0,8,9.8375,13.05
summer,weekend,afternoon,13.876160111649291,24.354285714285712,35.32,0.07,123.65714285714286,254.91,63.34,20.342857142857145,27.1,12.0,29.458571428571428,29.84,28.83,1013.3014285714286,1013.97,1012.27,34.19857142857143,34.6,33.96,28.65285714285714,29.75,28.19,20.8,7.3,7,14.757142857142858,7.58
summer,weekend,afternoon,13.937663195838516,15.905,29.74,0.19,152.16666666666666,261.82,57.12,33.5,41.1,17.2,30.796666666666667,31.15,30.41,1012.6366666666667,1013.16,1012.06,33.475,33.69,33.26,28.59166666666667,28.69,28.5,12.3,5.6,6,8.666666666666666,3.79
summer,weekend,afternoon,13.802391297879314,23.575000000000003,37.06,5.59,205.03500000000003,257.98,72.73,34.725,37.7,28.1,30.3825,30.84,29.69,1011.9325,1013.13,1011.3,33.56,34.13,33.28,28.7175,29.37,28.06,13.8,7.1,4,9.4,3.43
summer,weekend,afternoon,13.655360822084257,21.278333333333332,35.89,0.04,164.16666666666666,260.51,68.43,35.36666666666667,40.0,32.2,31.036666666666665,31.22,30.18,1012.255,1013.04,1011.34,33.01,33.55,32.9,27.67833333333333,28.0,27.19,9.8,7.0,6,8.583333333333334,5.11
summer,weekend,afternoon,13.696535181710702,24.844,34.1,13.76,145.326,253.51,70.92,27.880000000000003,34.4,18.7,32.504,32.58,32.45,1012.55,1013.21,1011.74,32.238,32.25,32.23,26.810000000000002,27.13,26.62,18.1,6.6,5,9.24,22.53
summer,weekend,afternoon,13.48490696707027,17.765,29.67,0.02,178.716,258.64,57.32,23.65,39.5,14.3,33.681,34.62,33.2,1012.5469999999999,1013.4,1011.84,31.368000000000002,31.74,30.71,25.583000000000002,26.0,24.69,34.3,6.2,10,15.209999999999999,14.38
summer,weekend,evening,13.187621303031326,13.274285714285714,26.71,0.22,147.21285714285713,255.81,62.32,23.857142857142858,36.0,14.9,35.41285714285714,36.14,34.86,1012.9528571428572,1013.81,1011.67,30.15142857142857,30.54,29.62,24.068571428571428,24.81,23.06,16.7,7.1,7,10.7,18.34
summer,weekend,evening,12.751631503182823,19.619999999999997,32.91,0.06,178.62,250.73,70.38,26.839999999999996,42.7,7.6,38.434000000000005,39.59,36.73,1013.686,1014.0,1013.45,28.242,29.33,27.51,22.184,23.06,21.56,19.0,7.6,5,11.9,10.55
summer,weekend,evening,12.68034924573673,14.553333333333335,22.69,0.19,70.85666666666667,79.0,63.36,12.733333333333334,14.7,9.1,39.50666666666667,39.54,39.48,1015.1266666666667,1015.3,1014.96,27.69,27.69,27.69,22.643333333333334,22.69,22.62,8.3,6.9,3,7.733333333333334,13.22
summer,weekend,evening,12.283000448542268,14.559999999999999,29.08,0.04,248.565,251.37,245.76,39.05,39.8,38.3,39.785,39.79,39.78,1013.97,1014.08,1013.86,27.125,27.13,27.12,21.25,21.25,21.25,6.7,6.6,2,6.65,8.74
summer,weekend,evening,12.460023760327855,19.0925,34.21,0.06,119.225,250.87,66.64,24.3,31.0,17.8,40.99,41.58,40.77,1014.4675,1015.06,1013.18,26.815,26.98,26.32,21.37,21.62,20.62,32.4,6.7,4,19.65,26.17
summer,weekday,night,14.32065934957493,24.096,38.54,0.02,215.76,262.89,71.87,38.5,42.0,34.7,58.474000000000004,59.02,58.33,1011.552,1012.81,1010.85,22.894,23.02,22.45,19.137999999999998,20.0,18.87,7.1,5.6,5,6.34,3.32
summer,weekday,night,14.269290563750696,19.878,36.24,0.0,183.212,260.33,72.79,40.52,46.7,37.2,54.696000000000005,55.94,53.85,1011.61,1012.72,1010.65,23.946,24.18,23.59,19.688,20.12,19.44,8.0,6.1,5,7.0200000000000005,0.83
summer,weekday,night,14.928410526873847,10.417272727272728,33.58,0.0,134.64272727272726,259.28,58.46,21.454545454545453,26.0,17.4,52.057272727272725,53.41,50.83,1012.0154545454545,1012.53,1011.07,25.485454545454544,25.84,25.18,21.98,23.0,20.88,10.4,5.1,11,7.736363636363635,2.89
summer,weekday,morning,15.823495807876677,12.471666666666666,24.41,0.0,203.99833333333333,262.02,76.59,29.766666666666666,34.7,27.3,51.166666666666664,52.18,49.21,1011.9533333333334,1012.56,1011.51,26.748333333333335,27.18,26.52,22.906666666666666,23.25,22.69,10.5,6.3,6,8.233333333333333,2.07
summer,weekday,morning,16.111889412942624,12.089,24.08,0.0,197.278,259.0,69.23,38.38,49.4,34.1,47.307,48.13,46.81,1011.902,1012.75,1011.42,28.404000000000003,28.94,27.87,23.974,24.37,23.69,9.6,5.6,10,7.25,8.84
summer,weekday,morning,16.60425004910268,13.861,30.22,0.0,142.911,255.8,49.55,31.52,39.5,23.1,44.219,45.35,42.8,1012.0540000000001,1012.6,1011.23,30.115,30.67,29.15,25.555,26.25,24.06,9.5,6.3,10,7.65,6.72
summer,weekday,morning,16.29156796659952,16.747999999999998,25.61,0.02,177.494,253.23,71.32,31.28,40.4,26.1,41.062,41.76,39.99,1011.606,1012.29,1011.03,31.062,31.12,30.98,25.838,26.0,25.62,9.3,6.7,5,7.659999999999999,4.47
summer,weekday,morning,16.70596644905905,12.438181818181818,33.37,0.0,204.7209090909091,258.62,64.39,49.372727272727275,72.6,31.3,40.098181818181814,40.23,40.01,1011.0472727272728,1011.84,1010.49,31.94363636363636,32.23,31.56,27.3,27.81,26.56,10.0,6.2,11,7.8,19.16
summer,weekday,morning,17.406763551983815,14.22888888888889,28.54,0.0,132.0088888888889,254.35,66.92,33.144444444444446,44.9,20.6,39.98111111111111,40.72,38.8,1011.3177777777778,1011.88,1010.43,32.78111111111111,33.16,32.42,27.69222222222222,27.87,27.5,7.8,5.8,9,6.9,12.43
summer,weekday,afternoon,13.89224490096702,12.151428571428571,26.63,0.0,114.20142857142856,244.0,59.49,39.371428571428574,47.8,29.9,34.62,34.81,34.16,1011.3957142857142,1011.93,1010.63,31.349999999999998,31.46,31.31,25.864285714285717,26.5,24.5,9.2,6.0,7,7.257142857142857,8.95
summer,weekday,afternoon,14.238396513754239,13.754545454545456,32.32,0.0,200.1590909090909,256.66,57.47,50.76363636363636,55.5,38.6,33.68,35.16,32.62,1010.3990909090909,1011.3,1009.4,32.230909090909094,32.64,31.59,27.94636363636364,28.12,27.69,10.1,4.9,11,6.245454545454546,7.3
summer,weekday,afternoon,15.69848643405647,14.511666666666668,29.35,0.0,100.45833333333333,252.17,57.34,45.324999999999996,48.6,40.5,34.52833333333333,34.9,34.23,1010.2183333333332,1010.68,1009.33,33.458333333333336,33.55,33.3,28.458333333333332,28.75,28.25,7.4,4.5,12,6.083333333333333,5.96
summer,weekday,afternoon,16.83045408680722,10.8675,20.39,0.0,140.8125,251.32,69.94,37.2375,39.3,30.9,38.93625,40.17,36.98,1009.74625,1010.32,1008.92,32.603750000000005,32.84,32.45,27.052500000000002,28.25,26.31,6.1,4.7,8,5.4125,5.86
summer,weekday,afternoon,16.71169404377923,10.754000000000001,26.17,0.04,197.91199999999998,261.86,70.15,36.160000000000004,42.7,29.4,41.147000000000006,43.9,39.51,1009.2760000000001,1010.03,1008.7,31.494999999999997,32.12,30.53,25.380000000000003,26.5,24.12,7.9,5.8,10,6.779999999999999,4.44
summer,weekday,afternoon,17.40179796956612,13.915454545454544,26.26,0.17,119.8490909090909,259.38,51.59,22.20909090909091,28.1,17.2,47.74090909090909,50.42,45.0,1009.93,1010.46,1008.87,29.66090909090909,30.15,29.27,23.688181818181818,24.0,23.19,10.2,7.5,11,8.509090909090908,3.85
summer,weekday,evening,17.794721742071353,21.965,29.24,13.24,208.185,255.56,79.34,32.25,45.8,24.8,50.8275,50.93,50.67,1009.2674999999999,1010.37,1008.61,29.005,29.13,28.95,22.6075,23.06,22.37,12.4,8.1,4,9.3,4.72
summer,weekday,evening,17.033910864351974,23.205,24.72,21.69,255.54500000000002,255.61,255.48,32.05,34.2,29.9,52.585,52.61,52.56,1009.1949999999999,1009.35,1009.04,27.595,27.6,27.59,21.03,21.06,21.0,10.4,8.0,2,9.2,7.53
summer,weekday,evening,16.78766273028653,9.864285714285714,26.47,0.02,168.33428571428573,254.02,63.21,27.642857142857142,33.6,18.8,55.43714285714286,56.33,54.32,1010.6700000000001,1011.18,1010.1,26.43,27.45,25.66,20.488571428571426,21.56,19.62,10.0,7.1,7,8.485714285714286,4.99
summer,weekday,evening,17.09256765208048,15.706666666666669,19.26,11.15,67.24,69.32,63.09,24.0,25.7,22.8,56.85333333333333,56.86,56.84,1011.4833333333332,1011.64,1011.33,26.33,26.33,26.33,20.706666666666667,20.75,20.62,9.1,7.8,3,8.566666666666666,13.21
summer,weekday,evening,16.410904601946413,22.19,22.19,22.19,249.32,249.32,249.32,19.3,19.3,19.3,56.28,56.28,56.28,1009.96,1009.96,1009.96,25.77,25.77,25.77,19.5,19.5,19.5,7.0,7.0,1,7.0,7.16
summer,weekday,night,11.002441029425114,22.6875,40.65,0.09,203.2875,254.57,71.73,52.825,53.8,50.3,49.615,50.52,49.29,1007.1175000000001,1008.36,1006.36,22.02,22.32,21.18,19.497500000000002,19.81,19.37,10.3,7.2,4,8.525,17.93
summer,weekday,night,11.560564142387548,15.09,33.39,0.17,208.93,255.15,74.39,44.9,49.8,37.7,45.745000000000005,47.35,45.21,1007.5374999999999,1008.3,1007.04,23.9725,24.14,23.47,19.700000000000003,19.94,19.62,6.5,4.6,4,5.5,10.12
summer,weekday,night,12.071359197375255,19.56,28.54,0.0,153.2711111111111,257.0,63.07,25.555555555555557,29.2,23.0,42.74111111111111,43.73,41.64,1008.3533333333334,1009.11,1007.42,25.674444444444443,26.25,25.11,21.337777777777777,21.94,21.0,9.2,5.4,9,7.7444444444444445,10.13
summer,weekday,morning,12.63396106404043,10.48,21.35,0.0,153.88125,256.74,61.56,45.025,59.3,29.9,40.685,41.21,40.19,1008.7737500000001,1009.32,1008.08,27.13625,27.47,26.8,22.32,22.62,22.0,13.0,5.6,8,8.9125,13.36
summer,weekday,morning,13.495113700892615,13.176999999999998,25.02,0.0,195.749,258.25,64.07,25.41,38.4,12.4,38.797000000000004,41.17,36.06,1008.726,1009.47,1008.25,28.916000000000004,30.55,27.68,25.212,26.75,23.62,8.9,4.3,10,7.040000000000001,18.17
summer,weekday,morning,13.387383799201917,11.012,25.78,0.0,127.019,274.82,50.54,36.339999999999996,47.0,25.5,31.974,34.01,30.52,1008.787,1009.33,1007.77,32.173,32.85,31.17,27.23,28.0,26.06,9.6,6.7,10,7.7299999999999995,14.02
summer,weekday,morning,13.88018258605116,8.553333333333333,23.87,0.0,164.14000000000001,249.46,77.11,57.050000000000004,71.3,38.3,32.85,33.41,32.26,1008.8083333333334,1009.55,1007.93,32.26166666666666,32.31,32.21,26.955,27.87,26.06,7.9,6.0,6,6.916666666666667,8.6
summer,weekday,morning,14.61482285843934,13.805555555555555,25.91,0.0,188.7,260.03,61.89,58.07777777777778,87.5,29.4,32.89888888888889,33.11,32.5,1008.6466666666666,1009.51,1007.98,33.07888888888889,33.25,32.99,27.97888888888889,28.31,27.62,12.8,6.4,9,9.966666666666667,7.05
summer,weekday,morning,14.236139720562814,20.64125,33.76,0.0,93.16125,249.84,65.41,36.675,41.5,31.6,32.47375,33.53,32.06,1008.91875,1009.41,1007.91,32.875,33.25,32.45,27.3575,27.81,25.94,10.9,8.0,8,9.5625,4.65
summer,weekday,afternoon,14.224491328939356,26.04,35.17,15.46,115.2975,249.3,67.27,50.6,56.5,40.8,32.39,33.48,31.99,1008.2775,1008.69,1007.54,32.9075,33.13,32.27,27.98,28.12,27.87,11.6,7.9,4,9.65,4.9
summer,weekday,afternoon,14.79474114805808,16.537777777777777,27.22,0.0,188.27666666666667,253.48,55.67,42.37777777777777,52.2,30.9,31.79444444444444,32.64,30.65,1007.6222222222223,1008.46,1007.01,33.89555555555555,34.45,33.52,28.666666666666668,29.69,26.75,15.1,6.9,9,9.377777777777778,16.61
summer,weekday,afternoon,14.64076919647385,11.966,33.89,0.0,145.012,265.79,61.48,38.6,43.1,32.7,31.927999999999997,32.65,31.24,1007.68,1008.27,1006.76,33.643,33.72,33.51,28.256999999999998,28.56,27.75,13.3,7.3,10,10.01,17.18
summer,weekday,afternoon,14.291233498710623,19.07166666666667,28.85,0.11,123.66333333333334,253.02,31.97,32.71666666666667,41.2,23.3,32.83833333333333,33.57,32.12,1007.645,1008.38,1006.85,32.74,32.96,32.52,28.343333333333334,28.81,27.87,9.9,5.9,6,7.3500000000000005,16.64
